num_prior_defaults,identity_verification_passed,device_fingerprint_match,application_velocity_24h,income_to_loan_ratio,account_age_days,employment_type,repayment_method,geo_risk_score,previous_loan_count,application_hour,mobile_os,marketing_campaign_id,label
5,0,0,5,0.735,40,unemployed,bank_transfer,0.428,1,19,iOS,C3,Fraud
0,1,1,2,1.59,65,self-employed,bank_transfer,0.287,2,4,iOS,C6,Non-fraud
0,1,1,0,2.387,72,self-employed,bank_transfer,0.26,2,18,Android,C4,Non-fraud
0,1,1,1,1.75,52,salaried,e-wallet,0.753,1,2,Android,C6,Non-fraud
8,0,1,13,0.05,14,unemployed,cash_agent,0.721,0,13,iOS,C1,Non-fraud
1,0,1,7,0.441,7,unemployed,e-wallet,0.944,0,21,Android,C5,Fraud
1,0,1,0,1.662,10,unemployed,cash_agent,0.655,1,10,iOS,C5,Fraud
0,0,1,0,2.341,82,self-employed,e-wallet,0.495,3,9,iOS,C1,Non-fraud
2,0,0,4,0.751,41,unemployed,e-wallet,0.876,0,19,iOS,C4,Fraud
5,0,0,4,0.05,9,unemployed,bank_transfer,0.637,0,4,Android,C1,Fraud
1,0,0,1,1.342,35,self-employed,bank_transfer,0.447,0,7,Android,C4,Fraud
1,0,1,2,1.287,376,salaried,e-wallet,0.556,2,8,Android,C2,Fraud
0,0,1,0,1.9,49,salaried,bank_transfer,0.257,1,16,iOS,C1,Non-fraud
1,0,1,2,1.217,43,self-employed,cash_agent,0.794,1,20,Android,C2,Fraud
2,1,0,3,1.259,6,unemployed,bank_transfer,0.628,0,6,iOS,C1,Fraud
0,0,1,0,1.23,26,self-employed,cash_agent,0.348,0,22,iOS,C2,Non-fraud
1,0,0,3,0.55,10,unemployed,bank_transfer,0.565,1,6,Android,C1,Fraud
0,1,1,1,0.913,36,salaried,e-wallet,0.641,0,20,iOS,C4,Non-fraud
2,0,0,4,1.876,81,salaried,bank_transfer,0.758,1,18,Android,C5,Fraud
3,0,0,8,0.05,3,unemployed,e-wallet,0.775,0,9,Android,C5,Fraud
2,0,0,4,1.51,24,self-employed,cash_agent,0.744,2,21,Android,C5,Fraud
1,1,1,1,1.444,116,salaried,bank_transfer,0.529,2,12,Android,C6,Non-fraud
1,1,1,0,1.319,11,self-employed,e-wallet,0.661,0,17,iOS,C5,Non-fraud
0,1,1,0,1.189,16,self-employed,bank_transfer,0.607,0,5,Android,C1,Fraud
1,0,1,0,2.053,104,salaried,e-wallet,0.647,0,7,iOS,C2,Fraud
1,1,0,3,0.157,21,unemployed,e-wallet,0.327,0,13,Android,C1,Fraud
1,0,0,0,1.535,25,salaried,bank_transfer,0.593,1,7,Android,C2,Fraud
0,1,1,1,1.701,49,salaried,e-wallet,0.887,1,21,Android,C4,Non-fraud
2,1,1,8,0.903,14,self-employed,bank_transfer,0.616,0,18,iOS,C5,Fraud
0,1,0,1,0.91,26,self-employed,bank_transfer,0.536,0,18,Android,C1,Non-fraud
1,0,0,2,1.111,28,self-employed,bank_transfer,0.273,1,2,Android,C4,Fraud
2,0,0,1,0.954,67,self-employed,cash_agent,0.637,0,1,Android,C1,Fraud
3,1,1,3,1.204,21,salaried,bank_transfer,0.571,2,5,iOS,C6,Fraud
0,1,1,0,1.776,120,self-employed,bank_transfer,0.49,1,8,Android,C5,Non-fraud
1,1,0,2,0.564,7,unemployed,bank_transfer,0.5,0,17,iOS,C3,Fraud
4,0,0,5,0.268,43,self-employed,e-wallet,0.188,1,18,iOS,C4,Fraud
0,0,1,1,1.165,19,self-employed,e-wallet,0.771,0,15,iOS,C3,Fraud
0,1,1,0,1.925,77,salaried,bank_transfer,0.425,3,3,Android,C4,Non-fraud
4,0,0,6,0.304,31,self-employed,cash_agent,0.749,1,10,iOS,C3,Fraud
3,0,1,4,1.251,43,salaried,cash_agent,0.783,0,2,Android,C1,Fraud
2,0,1,13,0.192,46,unemployed,e-wallet,0.849,0,20,Android,C3,Fraud
1,0,0,2,0.976,35,self-employed,e-wallet,0.568,1,12,iOS,C1,Fraud
2,0,0,6,0.409,5,unemployed,e-wallet,0.602,0,12,Android,C5,Fraud
1,0,1,8,1.425,24,unemployed,bank_transfer,0.571,2,12,Android,C6,Fraud
1,1,0,4,1.199,12,unemployed,bank_transfer,0.394,3,15,iOS,C3,Fraud
2,1,1,6,0.938,35,unemployed,cash_agent,0.71,0,6,Android,C5,Non-fraud
1,0,0,6,1.004,29,unemployed,e-wallet,0.875,0,14,Android,C1,Fraud
0,0,0,0,1.629,60,self-employed,e-wallet,0.469,1,19,iOS,C3,Fraud
2,0,0,6,0.671,19,unemployed,bank_transfer,0.698,1,9,iOS,C3,Fraud
3,1,0,0,0.05,21,unemployed,bank_transfer,0.111,0,1,Android,C1,Fraud
0,0,1,4,0.509,74,self-employed,cash_agent,0.513,0,20,iOS,C6,Fraud
5,0,0,2,0.947,11,unemployed,bank_transfer,0.242,0,2,iOS,C1,Non-fraud
4,0,0,6,0.706,11,unemployed,e-wallet,0.295,0,9,Android,C1,Fraud
0,0,1,0,1.15,14,unemployed,cash_agent,0.27,0,22,Android,C4,Non-fraud
1,1,0,0,1.891,51,salaried,bank_transfer,0.538,3,5,Android,C4,Non-fraud
1,0,1,0,1.45,9,salaried,bank_transfer,0.076,0,1,Android,C5,Fraud
0,0,1,3,2.158,53,self-employed,cash_agent,0.623,0,0,iOS,C5,Fraud
8,0,1,20,0.05,8,unemployed,e-wallet,0.849,0,22,iOS,C5,Fraud
0,1,1,0,2.275,80,salaried,bank_transfer,0.464,4,14,iOS,C5,Non-fraud
0,1,1,0,1.99,44,salaried,bank_transfer,0.576,3,5,Android,C1,Non-fraud
6,0,0,6,0.514,4,unemployed,e-wallet,0.179,0,13,iOS,C4,Fraud
3,1,0,0,1.235,52,self-employed,e-wallet,0.243,2,7,Android,C1,Non-fraud
1,1,0,1,1.42,8,unemployed,bank_transfer,0.11,0,22,Android,C5,Fraud
3,1,0,1,0.711,28,unemployed,cash_agent,0.541,0,6,Android,C1,Fraud
0,0,0,2,1.101,9,unemployed,e-wallet,0.697,0,8,Android,C2,Non-fraud
1,1,1,0,1.884,34,self-employed,bank_transfer,0.045,0,10,Android,C6,Non-fraud
2,1,0,5,0.509,23,unemployed,e-wallet,0.64,0,20,Android,C1,Fraud
1,1,1,0,1.666,36,self-employed,bank_transfer,0.258,4,3,Android,C5,Non-fraud
0,0,1,1,1.37,24,salaried,e-wallet,0.445,1,20,Android,C6,Non-fraud
3,0,0,2,0.499,16,unemployed,e-wallet,0.418,0,18,iOS,C3,Fraud
2,0,1,2,1.175,27,unemployed,e-wallet,0.524,0,0,Android,C1,Fraud
1,1,1,1,1.912,14,self-employed,e-wallet,0.737,0,10,Android,C6,Non-fraud
3,1,1,2,1.742,12,self-employed,bank_transfer,0.673,0,13,iOS,C1,Fraud
1,1,1,0,1.524,25,self-employed,bank_transfer,0.526,0,23,Android,C1,Non-fraud
2,1,0,1,1.78,38,salaried,bank_transfer,0.307,0,13,iOS,C1,Non-fraud
2,0,0,5,1.532,25,salaried,bank_transfer,0.595,0,5,Android,C6,Fraud
4,0,0,0,0.702,4,unemployed,e-wallet,0.704,0,13,Android,C1,Non-fraud
3,1,0,6,0.793,45,unemployed,e-wallet,0.777,0,17,Android,C1,Fraud
0,0,1,1,0.981,12,unemployed,bank_transfer,0.769,0,0,Android,C4,Fraud
1,1,0,1,1.289,30,unemployed,e-wallet,0.478,0,4,Android,C2,Non-fraud
1,0,0,2,0.242,12,unemployed,bank_transfer,0.492,1,12,Android,C3,Fraud
1,0,1,1,1.526,46,self-employed,bank_transfer,0.751,2,15,Android,C4,Fraud
3,1,0,0,0.994,27,salaried,bank_transfer,0.112,0,22,Android,C1,Non-fraud
3,0,0,20,0.201,75,unemployed,e-wallet,0.786,0,6,iOS,C6,Fraud
2,1,0,0,0.487,6,unemployed,bank_transfer,0.271,0,9,Android,C2,Fraud
0,1,1,1,1.964,62,salaried,bank_transfer,0.321,1,13,iOS,C5,Non-fraud
0,1,1,0,2.463,47,self-employed,e-wallet,0.517,0,16,iOS,C3,Non-fraud
1,1,1,2,1.048,31,salaried,bank_transfer,0.633,1,3,Android,C1,Fraud
2,1,1,1,0.292,48,unemployed,e-wallet,0.25,0,18,iOS,C1,Non-fraud
1,0,0,5,1.471,10,unemployed,bank_transfer,0.467,0,11,Android,C6,Fraud
2,0,1,3,1.309,49,salaried,e-wallet,0.293,0,19,Android,C1,Fraud
0,0,1,0,1.533,20,self-employed,e-wallet,0.258,0,5,iOS,C3,Non-fraud
4,1,1,2,1.004,43,salaried,bank_transfer,0.229,2,6,iOS,C6,Fraud
1,1,1,0,2.177,221,salaried,bank_transfer,0.285,3,3,iOS,C4,Non-fraud
0,0,0,0,0.63,12,unemployed,bank_transfer,0.254,0,8,iOS,C6,Non-fraud
2,0,0,4,0.388,8,self-employed,bank_transfer,0.287,0,9,iOS,C5,Fraud
1,1,1,1,1.288,23,salaried,bank_transfer,0.567,1,21,Android,C3,Non-fraud
3,1,0,2,0.483,15,unemployed,bank_transfer,0.167,0,17,Android,C2,Fraud
1,1,1,0,1.026,28,unemployed,bank_transfer,0.108,0,20,Android,C5,Non-fraud
0,1,0,0,1.357,22,unemployed,bank_transfer,0.36,0,10,iOS,C1,Non-fraud
2,0,0,5,1.136,57,self-employed,cash_agent,0.392,0,11,Android,C6,Fraud
2,0,0,5,0.868,7,unemployed,e-wallet,0.78,0,14,iOS,C3,Fraud
2,0,0,6,0.561,52,unemployed,cash_agent,0.624,0,1,Android,C4,Fraud
0,0,1,0,1.544,51,self-employed,bank_transfer,0.092,1,5,iOS,C1,Non-fraud
2,1,0,1,0.728,16,unemployed,e-wallet,0.181,0,0,Android,C3,Fraud
1,1,1,5,0.905,19,unemployed,bank_transfer,0.376,0,1,iOS,C2,Non-fraud
1,0,0,7,1.63,33,self-employed,cash_agent,0.859,0,0,Android,C6,Fraud
1,0,0,1,1.401,229,self-employed,bank_transfer,0.357,2,20,iOS,C2,Fraud
4,0,0,20,0.05,10,unemployed,e-wallet,0.859,0,16,iOS,C5,Fraud
2,1,0,12,0.278,33,unemployed,e-wallet,0.665,0,19,Android,C4,Fraud
2,1,1,2,1.777,175,salaried,cash_agent,0.697,0,20,Android,C5,Fraud
7,0,0,4,0.829,38,self-employed,e-wallet,0.116,0,21,iOS,C6,Fraud
2,1,0,3,1.296,14,self-employed,cash_agent,0.412,0,14,iOS,C5,Non-fraud
0,1,1,1,1.206,21,self-employed,bank_transfer,0.339,0,6,Android,C1,Non-fraud
2,0,0,8,1.13,44,unemployed,cash_agent,0.737,0,3,iOS,C6,Non-fraud
2,1,1,1,1.188,9,salaried,bank_transfer,0.242,0,21,Android,C6,Fraud
1,1,0,1,1.663,43,self-employed,e-wallet,0.668,1,20,Android,C4,Non-fraud
0,0,1,2,1.582,62,salaried,e-wallet,0.49,0,6,Android,C2,Non-fraud
1,0,0,3,0.914,19,self-employed,e-wallet,0.784,1,5,Android,C6,Fraud
0,1,0,1,0.993,41,unemployed,bank_transfer,0.491,0,11,Android,C1,Non-fraud
0,0,0,3,0.723,23,salaried,cash_agent,0.406,0,19,Android,C5,Fraud
3,0,1,8,1.543,26,self-employed,e-wallet,0.697,0,5,iOS,C3,Fraud
2,1,1,5,1.719,66,self-employed,bank_transfer,0.285,0,18,Android,C5,Fraud
2,0,1,1,0.05,6,unemployed,bank_transfer,0.198,0,14,iOS,C3,Fraud
2,0,1,1,1.017,5,unemployed,e-wallet,0.262,0,12,iOS,C2,Fraud
1,1,1,0,2.051,93,unemployed,bank_transfer,0.305,0,21,Android,C6,Non-fraud
1,0,0,1,1.4,42,salaried,e-wallet,0.61,1,17,Android,C1,Fraud
0,1,1,0,2.172,68,salaried,bank_transfer,0.153,0,7,Android,C2,Non-fraud
0,0,0,6,0.793,37,self-employed,cash_agent,0.63,0,23,Android,C6,Fraud
8,0,0,10,0.05,19,unemployed,cash_agent,0.627,0,11,Android,C1,Fraud
0,1,1,1,1.262,32,self-employed,bank_transfer,0.31,0,12,iOS,C3,Non-fraud
1,1,1,0,2.252,41,salaried,e-wallet,0.307,0,12,Android,C3,Non-fraud
0,0,0,3,0.365,34,unemployed,bank_transfer,0.2,0,13,Android,C1,Fraud
2,0,0,2,0.385,11,unemployed,e-wallet,0.64,0,5,Android,C5,Fraud
1,1,0,1,1.356,15,self-employed,bank_transfer,0.202,0,17,Android,C3,Non-fraud
0,1,0,2,1.627,22,self-employed,bank_transfer,0.592,0,1,Android,C1,Non-fraud
3,0,1,2,1.236,28,self-employed,e-wallet,0.317,0,17,Android,C1,Fraud
2,0,1,6,0.643,21,salaried,bank_transfer,0.594,0,4,Android,C6,Fraud
2,0,0,1,1.167,7,unemployed,e-wallet,0.909,0,18,Android,C3,Fraud
3,0,0,7,0.696,21,self-employed,e-wallet,0.657,0,7,Android,C4,Fraud
1,0,0,0,1.629,12,unemployed,e-wallet,0.845,0,7,Android,C5,Fraud
4,0,0,9,0.05,3,unemployed,bank_transfer,0.349,0,16,iOS,C6,Fraud
0,1,1,3,1.137,52,salaried,bank_transfer,0.098,0,16,iOS,C3,Non-fraud
2,0,1,1,1.364,25,unemployed,e-wallet,0.656,0,20,Android,C2,Fraud
1,0,1,1,1.433,13,salaried,cash_agent,0.814,0,23,iOS,C3,Fraud
0,1,1,2,0.923,48,self-employed,e-wallet,0.33,1,16,Android,C3,Non-fraud
7,0,0,5,0.315,41,unemployed,cash_agent,0.717,1,3,Android,C1,Fraud
1,0,0,0,1.838,100,self-employed,bank_transfer,0.55,1,18,Android,C1,Fraud
0,1,1,0,1.253,17,self-employed,bank_transfer,0.686,2,14,iOS,C3,Non-fraud
3,0,0,10,0.278,11,unemployed,e-wallet,0.733,1,20,Android,C3,Fraud
0,1,1,1,1.787,13,self-employed,bank_transfer,0.176,1,2,iOS,C2,Non-fraud
3,1,0,2,0.151,4,unemployed,bank_transfer,0.447,0,13,iOS,C2,Fraud
2,0,0,0,1.069,9,unemployed,bank_transfer,0.113,0,16,Android,C6,Fraud
0,0,0,2,0.892,62,salaried,cash_agent,0.337,0,4,Android,C5,Non-fraud
0,1,0,0,1.71,40,self-employed,e-wallet,0.771,0,12,Android,C1,Non-fraud
0,1,1,0,1.744,34,self-employed,bank_transfer,0.082,3,22,Android,C2,Non-fraud
2,0,1,3,1.146,80,salaried,e-wallet,0.82,1,22,iOS,C4,Fraud
0,1,1,1,1.438,39,salaried,bank_transfer,0.57,0,21,Android,C3,Non-fraud
0,1,1,0,1.403,33,self-employed,bank_transfer,0.171,1,3,Android,C4,Non-fraud
1,1,0,0,1.471,119,self-employed,cash_agent,0.7,0,16,iOS,C2,Non-fraud
2,1,1,1,1.571,34,salaried,bank_transfer,0.643,1,4,Android,C6,Fraud
5,0,0,1,0.729,14,unemployed,e-wallet,0.233,0,22,Android,C1,Fraud
1,1,1,0,1.924,57,self-employed,bank_transfer,0.498,2,10,iOS,C6,Non-fraud
1,0,0,0,1.271,62,self-employed,cash_agent,0.812,4,4,Android,C1,Fraud
2,1,1,4,1.068,35,salaried,e-wallet,0.521,1,13,Android,C6,Fraud
4,0,0,7,0.82,32,self-employed,e-wallet,0.88,0,0,Android,C1,Fraud
0,1,1,1,2.733,48,self-employed,e-wallet,0.356,4,23,iOS,C5,Non-fraud
2,0,0,4,0.713,3,unemployed,cash_agent,0.621,0,23,Android,C2,Fraud
4,0,0,17,0.319,53,unemployed,e-wallet,0.663,1,10,Android,C6,Fraud
1,1,1,0,1.925,80,salaried,bank_transfer,0.206,2,18,Android,C6,Non-fraud
1,0,0,10,0.83,26,unemployed,e-wallet,0.612,1,8,Android,C6,Fraud
0,1,0,5,0.752,17,unemployed,bank_transfer,0.511,2,22,iOS,C6,Fraud
2,1,1,0,1.363,21,self-employed,bank_transfer,0.316,1,9,iOS,C1,Fraud
3,0,0,4,1.151,21,self-employed,bank_transfer,0.666,0,1,Android,C3,Fraud
1,1,0,0,1.192,12,unemployed,bank_transfer,0.389,0,21,Android,C4,Fraud
0,1,0,2,1.713,70,salaried,e-wallet,0.401,2,12,iOS,C6,Non-fraud
0,1,1,2,1.571,31,unemployed,e-wallet,0.487,2,19,iOS,C6,Non-fraud
2,1,1,3,0.993,63,self-employed,e-wallet,0.609,1,8,iOS,C1,Fraud
0,1,1,0,1.557,20,salaried,bank_transfer,0.515,0,1,iOS,C5,Non-fraud
1,0,1,0,2.354,70,salaried,bank_transfer,0.117,4,2,Android,C1,Fraud
3,0,1,2,0.316,14,unemployed,e-wallet,0.502,0,7,Android,C2,Fraud
2,1,0,3,0.276,7,unemployed,e-wallet,0.57,0,3,Android,C3,Fraud
0,1,1,1,2.072,84,self-employed,bank_transfer,0.534,4,20,Android,C2,Non-fraud
1,0,0,1,0.961,7,unemployed,bank_transfer,0.304,0,5,Android,C3,Fraud
0,0,1,2,0.988,19,self-employed,e-wallet,0.766,0,4,Android,C2,Fraud
1,0,0,8,1.135,52,salaried,cash_agent,0.86,0,15,Android,C2,Fraud
2,1,0,0,0.536,21,unemployed,e-wallet,0.515,0,5,Android,C1,Fraud
0,1,1,0,2.025,207,salaried,e-wallet,0.457,2,20,Android,C5,Non-fraud
0,1,1,1,1.039,13,self-employed,bank_transfer,0.398,0,0,Android,C6,Non-fraud
4,0,0,0,0.231,2,unemployed,bank_transfer,0.681,0,19,Android,C2,Fraud
0,0,1,5,1.152,53,unemployed,bank_transfer,0.468,0,10,iOS,C4,Fraud
1,0,0,0,1.179,10,unemployed,bank_transfer,0.678,0,10,Android,C3,Fraud
3,0,1,4,0.804,23,unemployed,cash_agent,0.882,0,4,Android,C5,Fraud
0,1,1,1,2.556,43,salaried,bank_transfer,0.231,3,18,Android,C3,Non-fraud
0,0,0,1,0.873,13,unemployed,bank_transfer,0.532,1,1,Android,C1,Non-fraud
5,1,1,3,0.05,7,unemployed,e-wallet,0.242,0,21,iOS,C4,Fraud
0,0,1,2,1.069,40,salaried,bank_transfer,0.387,0,8,iOS,C5,Non-fraud
3,0,1,0,1.987,29,self-employed,e-wallet,0.343,1,12,Android,C1,Fraud
0,1,1,2,1.608,35,salaried,bank_transfer,0.329,0,2,iOS,C4,Fraud
2,1,1,3,0.639,12,unemployed,bank_transfer,0.266,0,8,iOS,C5,Fraud
1,0,1,0,1.373,49,unemployed,e-wallet,0.745,1,20,Android,C2,Fraud
0,1,1,0,1.384,33,unemployed,bank_transfer,0.218,0,2,Android,C2,Non-fraud
0,0,1,2,0.341,15,unemployed,e-wallet,0.62,0,19,iOS,C5,Non-fraud
0,0,0,0,1.505,17,salaried,e-wallet,0.383,1,1,Android,C1,Non-fraud
0,1,1,0,2.41,24,unemployed,bank_transfer,0.247,0,21,iOS,C2,Non-fraud
1,1,0,2,1.846,37,self-employed,bank_transfer,0.155,0,3,Android,C2,Non-fraud
5,0,0,20,0.506,15,unemployed,bank_transfer,0.607,0,7,Android,C6,Fraud
0,1,0,1,1.616,55,salaried,bank_transfer,0.293,0,12,iOS,C3,Non-fraud
1,0,1,11,1.552,42,salaried,cash_agent,0.57,2,21,Android,C5,Non-fraud
0,1,1,0,1.683,21,salaried,bank_transfer,0.659,0,2,iOS,C2,Non-fraud
1,1,1,0,1.881,42,self-employed,bank_transfer,0.321,1,0,iOS,C1,Non-fraud
0,1,1,1,1.759,49,salaried,cash_agent,0.193,1,16,Android,C6,Non-fraud
3,0,1,10,1.028,16,salaried,cash_agent,0.698,0,18,Android,C5,Fraud
0,1,1,1,2.006,122,self-employed,e-wallet,0.292,1,4,iOS,C2,Non-fraud
0,1,1,1,1.351,15,self-employed,bank_transfer,0.238,0,8,iOS,C4,Non-fraud
2,1,0,7,0.225,22,unemployed,e-wallet,0.458,1,20,Android,C5,Fraud
1,1,1,5,1.38,33,self-employed,cash_agent,0.438,0,13,Android,C2,Non-fraud
1,0,1,1,0.646,13,unemployed,e-wallet,0.301,1,21,Android,C2,Fraud
1,0,1,3,1.681,34,self-employed,cash_agent,0.562,1,8,Android,C6,Fraud
2,1,0,6,1.095,13,unemployed,e-wallet,0.538,1,6,Android,C3,Fraud
2,0,0,2,0.843,27,self-employed,e-wallet,0.55,1,23,Android,C3,Fraud
0,1,1,2,2.189,121,salaried,bank_transfer,0.692,1,5,Android,C2,Non-fraud
0,1,1,0,1.384,15,self-employed,bank_transfer,0.197,0,14,Android,C2,Non-fraud
0,1,1,0,1.607,112,salaried,cash_agent,0.467,4,11,Android,C5,Non-fraud
1,0,0,2,0.653,13,unemployed,e-wallet,0.374,1,18,Android,C1,Fraud
0,1,1,0,1.653,34,self-employed,bank_transfer,0.413,0,7,Android,C5,Non-fraud
2,0,1,0,1.364,25,self-employed,bank_transfer,0.238,1,18,iOS,C2,Fraud
0,1,0,1,2.186,42,salaried,bank_transfer,0.814,3,11,Android,C4,Non-fraud
0,1,0,1,0.942,22,salaried,cash_agent,0.473,1,18,iOS,C1,Non-fraud
0,1,0,1,1.926,96,salaried,bank_transfer,0.785,2,0,iOS,C1,Non-fraud
3,0,0,6,0.05,6,unemployed,e-wallet,0.702,0,12,Android,C3,Fraud
2,1,0,2,1.257,28,unemployed,e-wallet,0.748,0,14,Android,C2,Non-fraud
1,0,0,2,2.075,41,salaried,cash_agent,0.614,0,12,Android,C4,Fraud
3,0,0,2,0.54,13,unemployed,e-wallet,0.267,0,19,Android,C1,Fraud
0,1,1,0,1.294,49,salaried,e-wallet,0.209,2,21,Android,C6,Non-fraud
1,1,1,3,1.078,18,unemployed,bank_transfer,0.407,0,8,Android,C2,Fraud
0,0,1,0,2.17,8,salaried,bank_transfer,0.319,0,20,iOS,C6,Non-fraud
6,0,0,11,0.05,14,unemployed,e-wallet,0.148,0,5,Android,C4,Fraud
3,0,0,1,0.869,19,unemployed,e-wallet,0.409,0,10,iOS,C1,Fraud
2,0,0,2,0.11,4,unemployed,e-wallet,0.251,0,13,iOS,C3,Fraud
1,1,1,1,1.688,22,self-employed,cash_agent,0.692,0,18,Android,C5,Non-fraud
1,0,0,7,0.774,10,unemployed,cash_agent,0.622,0,19,iOS,C5,Fraud
4,0,1,4,0.951,14,unemployed,bank_transfer,0.14,0,10,Android,C2,Fraud
0,1,1,0,2.705,32,salaried,bank_transfer,0.833,1,1,Android,C5,Non-fraud
0,1,1,1,1.642,58,self-employed,bank_transfer,0.121,1,5,Android,C4,Non-fraud
0,0,1,1,2.014,65,self-employed,e-wallet,0.912,2,15,iOS,C3,Fraud
1,1,0,1,1.481,93,salaried,bank_transfer,0.331,1,13,Android,C3,Non-fraud
6,0,0,20,0.197,14,unemployed,cash_agent,0.947,0,17,Android,C3,Fraud
1,0,0,19,0.077,34,self-employed,cash_agent,0.645,1,14,Android,C5,Fraud
0,0,1,2,1.403,44,self-employed,cash_agent,0.521,0,22,iOS,C6,Non-fraud
2,0,1,2,1.126,38,unemployed,e-wallet,0.626,0,5,iOS,C2,Fraud
0,1,1,2,1.745,51,salaried,bank_transfer,0.385,0,18,iOS,C6,Non-fraud
2,0,0,5,0.965,38,self-employed,bank_transfer,0.2,0,20,Android,C5,Fraud
1,1,1,0,2.036,18,salaried,bank_transfer,0.228,1,4,Android,C3,Non-fraud
0,1,1,1,1.926,39,salaried,bank_transfer,0.23,3,10,Android,C5,Non-fraud
1,0,0,7,0.558,11,self-employed,cash_agent,0.478,0,8,Android,C2,Fraud
1,1,1,3,1.149,19,self-employed,e-wallet,0.725,0,9,Android,C3,Non-fraud
2,0,1,1,1.222,40,salaried,cash_agent,0.722,2,11,iOS,C1,Fraud
0,1,1,1,1.816,37,salaried,bank_transfer,0.589,2,15,Android,C1,Non-fraud
1,0,0,4,1.376,81,self-employed,e-wallet,0.722,1,20,iOS,C2,Fraud
2,0,1,1,1.613,225,salaried,cash_agent,0.465,0,11,iOS,C5,Non-fraud
2,1,1,2,1.279,22,self-employed,cash_agent,0.815,2,16,iOS,C3,Fraud
0,1,1,3,1.538,27,self-employed,cash_agent,0.854,0,20,Android,C5,Non-fraud
1,0,1,1,1.464,21,self-employed,e-wallet,0.548,0,3,Android,C4,Fraud
2,1,0,7,1.739,25,salaried,e-wallet,0.472,0,6,Android,C6,Fraud
0,0,0,0,1.708,52,salaried,cash_agent,0.751,1,9,Android,C3,Fraud
0,1,1,0,1.097,27,unemployed,bank_transfer,0.615,0,18,iOS,C2,Non-fraud
3,0,0,20,0.306,21,unemployed,cash_agent,0.759,0,10,Android,C6,Fraud
1,1,1,0,2.38,38,salaried,bank_transfer,0.15,1,15,Android,C4,Non-fraud
0,0,0,1,1.609,89,salaried,e-wallet,0.313,1,14,Android,C5,Non-fraud
1,0,1,2,1.189,25,salaried,cash_agent,0.726,0,9,Android,C1,Fraud
1,0,0,1,1.408,13,unemployed,bank_transfer,0.483,2,17,iOS,C1,Fraud
1,1,0,3,0.965,18,self-employed,e-wallet,0.264,1,21,Android,C6,Non-fraud
2,1,1,2,1.043,33,self-employed,bank_transfer,0.12,0,7,iOS,C5,Fraud
0,1,1,0,2.356,10,unemployed,bank_transfer,0.359,0,4,iOS,C2,Non-fraud
0,0,0,2,1.253,18,salaried,cash_agent,0.604,0,20,Android,C4,Non-fraud
0,1,1,0,1.77,92,salaried,bank_transfer,0.367,2,22,Android,C6,Non-fraud
1,1,1,0,1.157,18,salaried,bank_transfer,0.234,1,23,Android,C6,Non-fraud
3,0,0,1,0.47,45,unemployed,bank_transfer,0.194,0,4,Android,C6,Fraud
2,0,0,1,1.416,53,unemployed,bank_transfer,0.431,1,20,Android,C1,Fraud
2,1,1,1,1.398,47,unemployed,e-wallet,0.541,1,16,Android,C1,Fraud
1,0,1,3,0.998,36,unemployed,cash_agent,0.898,2,15,Android,C1,Fraud
1,0,0,2,0.974,74,unemployed,cash_agent,0.357,2,18,iOS,C2,Fraud
0,1,1,0,1.339,45,self-employed,cash_agent,0.584,1,14,Android,C5,Non-fraud
1,0,1,2,0.958,34,unemployed,bank_transfer,0.72,0,23,iOS,C4,Fraud
0,1,1,0,1.681,41,salaried,e-wallet,0.641,1,1,Android,C2,Non-fraud
1,1,1,1,0.913,18,unemployed,e-wallet,0.56,1,17,iOS,C1,Non-fraud
2,0,0,1,0.432,4,unemployed,bank_transfer,0.206,0,22,Android,C2,Fraud
0,1,1,1,2.071,19,salaried,e-wallet,0.325,1,6,Android,C5,Non-fraud
1,0,0,0,2.022,24,self-employed,bank_transfer,0.659,2,17,Android,C2,Fraud
4,1,0,6,0.455,31,self-employed,cash_agent,0.629,0,6,Android,C3,Fraud
0,1,1,1,1.49,20,unemployed,bank_transfer,0.226,0,9,Android,C5,Non-fraud
1,1,1,3,1.529,33,salaried,e-wallet,0.322,0,4,Android,C2,Non-fraud
1,0,0,1,1.721,76,salaried,bank_transfer,0.73,1,16,Android,C4,Fraud
2,1,1,2,1.325,17,unemployed,bank_transfer,0.701,0,19,Android,C1,Fraud
7,0,0,4,0.538,5,unemployed,e-wallet,0.713,2,7,Android,C1,Fraud
1,0,1,4,1.603,124,self-employed,cash_agent,0.661,1,16,Android,C4,Non-fraud
0,0,1,3,1.239,57,salaried,e-wallet,0.337,0,13,iOS,C6,Fraud
1,1,1,1,1.927,29,salaried,bank_transfer,0.663,6,22,Android,C6,Non-fraud
0,1,1,0,1.118,28,self-employed,bank_transfer,0.603,1,9,iOS,C2,Non-fraud
0,1,1,4,1.754,26,self-employed,bank_transfer,0.909,0,1,Android,C4,Non-fraud
1,0,0,1,1.336,14,self-employed,bank_transfer,0.502,1,11,iOS,C2,Fraud
2,0,1,4,0.462,28,unemployed,cash_agent,0.65,0,7,Android,C1,Fraud
2,1,0,1,0.562,5,unemployed,bank_transfer,0.236,0,23,Android,C1,Fraud
3,0,0,2,0.452,9,unemployed,bank_transfer,0.425,0,9,iOS,C2,Fraud
0,1,1,0,2.266,73,salaried,bank_transfer,0.642,4,5,iOS,C4,Non-fraud
